VOTER_ID	PIN_HASH	LASTNAME	FIRSTNAME	MIDDLE	SSN	MAILINGADDRESS	ZIP	SMD	SPLIT
609575414	a484106a3492add8d29e05b6bd67f34d662f3d77	Heller	Abby	NULL	00003270	600 / 168 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
503150736	77ea49e43ec772a960fd352b6469e2d355a8d4a9	Fisher	Reta	I	00002645	600 / 169 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
718247676	2802d938f737b0c6215830d9d03e7c46bfb7f84b	Lueilwitz	Ruthe	A	00008046	600 / 170 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
087790851	168b087e368d702b9a5cf06b7593e5cd8ff7b009	Rosenbaum	Bernadette	P	00000148	600 / 171 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
964122148	ad02050192543e75c168045ce013e095813889e3	Padberg	Maria	F	00001005	600 / 172 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
410751654	a96e3b4cd0ccb0278d79a57e65fd5b5cfd733392	McLaughlin	Mattie	M	00003475	600 / 173 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
883158218	adc5f7658a7009c5353125f310adac21d5f0ca89	Streich	Kieran	J	00006252	600 / 174 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
838890469	9efd8ac5fa14feeff05a36f0e665bac4896c415b	Jenkins	Hillary	W	00008248	600 / 175 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
536884691	e72cef4e056c5214c4efdbda4954fc8360b9da98	Douglas	Erika	E	NULL	600 / 176 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
531392442	0a79b35ac95ca98d2db5ea109c6ad4ffccf395fd	Hane	Gerald	NULL	00001927	600 / 177 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
048304326	89d35cd4ccd6252ff7feeaccf1041b73b46a3d5d	Von	Francis	Q	00009745	600 / 178 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
663435243	a2d43dcf7a9b5a5bc7779e29a397b152e699ab16	Toy	Rick	M	00005008	600 / 179 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
726070374	f442a89baf99096c6b7b691c7eed101415cd78de	Mills	Rowland	O	00005864	600 / 180 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
326312481	8c2efda7358257013b2daeb29a6fc6e65e530696	Brakus	Enid	NULL	00002822	600 / 181 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
780514113	5bcd6cec22d8cddf8ef9f1a3bc0738f8f8b15ee6	Fisher	Enid	M	00006576	600 / 182 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
885146490	5acf049a7e5c01f88ac74981a17c486c6b19e2ae	Lubowitz	Roselyn	K	00005632	600 / 183 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
871040525	66f283cc74371d185a8897b562a042eb6c6e24f2	Hermann	Joannie	L	00005594	600 / 184 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
751533277	f0bb2332d51ce99f61e6ecc52da093de358ab5cf	Kling	Destini	E	00004877	600 / 185 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
745745930	65235812c6e691e49cc83a7d3b4533a7d1c4637f	Lemke	Freddie	Y	NULL	600 / 186 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
258302454	8c637ace6cfe4789be35e0b59d344f873b3eb2b4	Dicki	Ashtyn	S	NULL	600 / 187 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
516067206	34195b521ad8205ea88f1e8558c00cb8e896bdb6	Lehner	German	J	00001094	600 / 188 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
228514234	d186c4c0c8802add718b7cb100148184b7db13a6	Miller	Kameron	K	00008333	600 / 189 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
049354430	e6d5587a75f34c81f47f46090d7f6ae26eabd9dc	Weissnat	Kory	A	00002774	600 / 190 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
036738372	413c85dbc5165972200e7dc79e12467e8b4435b6	Fahey	Eliane	K	00003613	600 / 191 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
492042378	a3d5d36223710120e1f3cb563ac65dacad209dd9	Hessel	Darrick	Q	00004723	600 / 192 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
897247764	068bbcf74ba5a13a2db08f4d875502187cd650af	Terry	Erich	S	00009310	600 / 193 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
860249034	6e1873ad3895c90e5dbf752001a4695e86d852d3	Okuneva	Kris	L	00009532	600 / 194 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
621399294	787b2474fed92777368689cfed59c555e3510a91	Kertzmann	Christopher	NULL	00008631	600 / 195 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
555776797	fc6786242100e9dc215bc627e01e220e2770f342	Langosh	Amos	W	00007892	600 / 196 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
283317349	a76f58514eed21c98274812c91dc06c55f50ede1	Denesik	Gardner	E	00005322	600 / 197 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
636346869	d6cc53057a653e650e41d5926da2bf206fc8201b	Jerde	Kirstin	W	00002062	600 / 198 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
293032174	821b75b96f3380ea7f5bc78dba901ab71b9c6e7a	Heller	Kyra	I	NULL	600 / 199 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
243585146	42522c058ca7f4a34ee26c12ed74c76c047aede3	Fahey	Cade	A	00001609	600 / 200 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
158757549	73d552045a364e9e070dea21118336fd5474bd24	Shanahan	Virgie	S	00008208	600 / 201 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
697462571	00926ce947b73126dc7239e401aa3a70ae0a3101	Lowe	Favian	O	00009094	600 / 202 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
513268937	2f4942bd411850241e9b23012599bed5f0506a51	Ziemann	Jessica	G	00000300	600 / 203 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
711665351	bdd51107f4fba5e41d5868d52b52a655423c1a6d	Blick	Grover	I	00004271	600 / 204 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
552144685	c4d3f5b70c8e3429709bc16db586b713a35d23da	Trantow	Anika	I	00001891	600 / 205 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
438601517	9a6d2cc5680b5d25cc817aab0fbcc4f333443db4	Ward	Theodora	C	00009574	600 / 206 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
192202132	7674f4f6d51074912b1cfceb1ddb4145c5f23c93	McClure	Norbert	U	00006678	600 / 207 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
487978828	0ee333f18444a7f90ec6f4b6df201c38e48f550d	Lang	Erika	Y	00008543	600 / 208 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
316297504	25b107805b70a015ef871d4a7bbf638e822ebb47	Dickens	Paolo	F	00003911	600 / 209 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
563570183	8653a6d85ee79a8605bd9f8faf36eacedcc973eb	Dach	Madelynn	NULL	00007947	600 / 210 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
874135664	093c0de3b958c88a65f962f73b258680e2a47933	Kuhlman	Tyrell	E	00002945	600 / 211 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
621194551	8e84c37a16ff1f296c478a79bb250acfb59853b9	Reinger	Maude	I	00001193	600 / 212 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
866694909	02cf425a3ba5bf49f61f3c8d876b492386a4d432	Gerlach	Bria	Q	00000267	600 / 213 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
946444505	016de15479fb9c4f0bfe1b187495f9e68563c828	Zulauf	Serena	I	00004923	600 / 214 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
610619403	06cc78ec20c98ad84722f2096c3ef624b8ede4d1	Shanahan	Ernie	R	NULL	600 / 215 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
773184715	3a3f2f3138efb67186e18cc47fe10fb7333bffcb	Tromp	Shanny	Z	00003336	600 / 216 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
955828059	0b2be794587258c27b40d79d5ab4152f127ad3a4	Wolf	Napoleon	B	00000443	600 / 217 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
488310645	2fc8110aedf010d903c4443a9223053e118b2f3a	Romaguera	Geovanny	H	00006811	600 / 218 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
460938629	2ab019cf81207f57102333420abf95e5941048dd	Armstrong	Kallie	A	00003232	600 / 219 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
357619660	21d16146a863cec1a7e0d59e2a25fe25196e1c6d	Legros	Naomie	W	00004230	600 / 220 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
843100851	617cd82b04c597511bb2ac1749aac7afb5a6763e	Waelchi	Amely	S	00008163	600 / 221 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
546546139	6f0f51e3e9093166ffa0ae60037e79b8f20d4313	Lockman	Myrtis	Z	00008488	600 / 222 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
706798307	288596461bd813957d3db16fa910a0923b563dff	Pfannerstill	Amara	X	00001783	600 / 223 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
244024314	006de97d14365da33ecb1a02e5ef4781f9eef449	Hansen	Elaina	A	00000444	600 / 224 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
320063795	5902596ec0568d20f6555084ace8e7a25b09b581	Hermann	Muriel	P	00000711	600 / 225 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
492689533	2aa61788ff5147bc995769ac107490c7f2bc4780	Langosh	Kieran	E	00003960	600 / 226 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
694445198	b5baf8d56e77474ea225997aaa9b0ba85a0a97b6	Mayert	Sienna	A	NULL	600 / 227 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
730707499	9099726e3a53d57d19735688f6ee110fd2132615	Labadie	Zelma	T	00005847	600 / 228 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
274005020	1e5a7fe62954565ed6b9c9eebf05131651a9b6b5	Feil	Vickie	E	00005881	600 / 229 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
545289615	73c1c807ed8611934a75d10b25a10f979953b105	Langosh	Toby	M	00006566	600 / 230 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
462511804	1847fd21e12a60dd66e72145a679eee041df5de0	Dibbert	Ellie	M	00007647	600 / 231 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
161457127	bdd9ddb1ab770a842834f04892b2bef8f5b9ac5d	Goodwin	Aracely	X	00006166	600 / 232 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
827082439	24655a5daea956d2a1c1921bc744534317041bd4	Tromp	Declan	I	00002859	600 / 233 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
152511112	bc457e424affbce404f9e3315093995cf2d5e988	Mohr	Alex	T	00006895	600 / 234 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
928534976	8ea736712608f1eabfb9dd743718fe82a1ab3ad0	Farrell	Ethyl	D	00003674	600 / 235 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
413749482	ccba836eb280bd6e3b455e0bf7843b32479ca59c	O'Keefe	Monica	O	00008830	600 / 236 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
530635717	33c378399ad817d8d6f9cd4681cdaf9eb3f3e062	Anderson	Daryl	P	00004443	600 / 237 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
079781087	bf7fd06aa5a03944e526f3ff70860575023f8afb	Rohan	Fae	Z	00008701	600 / 238 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
728266435	626aa936e6af8ee454dcd7df39d9b1cd2140b401	McLaughlin	Derek	J	00001975	600 / 239 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
401380441	17822e2af42954ed288fc0e57876587ba4016d96	Huels	Myles	Z	00002499	600 / 240 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
939808897	79993ec6212db96d95c87b3b2bd55fd816de8d33	Gislason	Beryl	C	00006281	600 / 241 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
389199524	a0f4908000198e6a79380e823c3b95d568d37999	Goyette	Heaven	B	00002489	600 / 242 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
231203613	f94cd088ab89ddc3c559738187e0eca3588d739e	Kessler	Derick	NULL	00004154	600 / 243 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
487767797	b057e5fb3c69aead1bc149ae532beba5da133912	Satterfield	Magali	NULL	NULL	600 / 244 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
121614817	fbb611a648bddb5fcbb056b520c7af8685a5bc5e	Bruen	Herbert	NULL	00002524	600 / 245 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
690202554	c5b2b48891db331af21fb0210710802e87be652c	Schuppe	Napoleon	Y	00001915	600 / 246 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
283805347	c643efaa4a40afad7068977a0cb9cd000a64481f	Harris	Alvina	K	00006085	600 / 247 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
333047082	96d5708fdb59776980946f0340b64f41ca86f76c	Spinka	Johnpaul	Z	NULL	600 / 248 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
147976914	e950ab62c953c48c167724b6f2a9dbacb3903409	DuBuque	Monroe	D	00007574	600 / 249 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
736918084	1df8be5accbb10ab03bc42e857c5dcc0cfcdd550	Reichert	Velma	J	00003123	600 / 250 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
621073685	0360277a3438d7a15782cad9b1f8d287e90f023d	Daugherty	Nelle	C	00004739	600 / 251 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
379342556	edad685f91538daf6bf895a8a3b8feac22262613	Denesik	Brock	L	00003652	600 / 252 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
542083513	f03e7952e6b3bac66064dc7e11cd7e01f0a99491	Marquardt	Nolan	E	00002761	600 / 253 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
699773444	a573d156f86c6e003981a1eaa6d0453e17a67ef1	Beahan	Gideon	NULL	00000708	600 / 254 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
018111332	399d77a43550fe255304b1ba8356c7ab1fe294da	Steuber	Forest	E	00000771	600 / 255 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
667740805	c682e178391043ae5c38a7fbdf621c5a997c70c6	Rosenbaum	Addison	X	00004380	600 / 256 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
987791013	dc94923bc6c08ab1c0929fe75559cc9bb8c341a6	Rice	Rodolfo	T	00002579	600 / 257 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
568809031	0e9cda68d76ec912a64f24b419ef78da96c0cf3a	Upton	Andre	L	00005699	600 / 258 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
778078606	ce181e1c8814ca6fd286d72968dc9bfcaa66f6b4	Doyle	Stephen	NULL	00005696	600 / 259 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
612744246	a37ab14b7620405bc9191a04b3d9fe90740ede04	Carter	Britney	M	NULL	600 / 260 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
401373261	13db9c9f98d9cf1e96fdcb910c7bdecbac3370e7	Botsford	Alice	NULL	00009585	600 / 261 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
225140040	0296f2dac1b0ca36dcb89b56df10af029a371f21	Prohaska	Chelsey	W	00004108	600 / 262 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
193202037	9844b0aaf4e2deea406bae0157cf7251bd653207	Stark	Bret	B	00006861	600 / 263 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
609380773	09955b89c258618120a83a91faa1599bd62fb188	Conn	Tony	L	NULL	600 / 264 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
538645529	66ed1aeda75810bf9652fba36b5a8ec2b45bd99d	Gorczany	Eva	T	00007904	600 / 265 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
382741064	0f9ec3597975332e1ad59e1e20a70766b251f745	Tromp	Vallie	H	00003319	600 / 266 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
839174582	21b4ad75d740a79d204f4e66a65cffe71a248e3d	Fay	Marcella	F	00009313	600 / 267 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
466720052	28ae1a84c297e8950aa1fe6e71788af9c8f84b1e	Kuhic	Tyson	NULL	00005484	600 / 268 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
123523850	d59e991e6dd601c882020b3ea4b2e037b51064b2	Quigley	Eunice	NULL	00000332	600 / 269 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
088273151	00d3f2ab678299256cc622c219eeb2713e088c98	Anderson	Lolita	T	00006759	600 / 270 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
247044618	d7b71c4a866912265dcdf24a394a1594b1959432	Rolfson	Guillermo	X	00001247	600 / 271 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
896268386	835c490db563a77234bf70492b3977a10d1f7710	Koss	Missouri	K	00004457	600 / 272 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
266442919	298335595a0e41e082231b00fbe47caa14b4f8a7	Lubowitz	Jamir	U	00000816	600 / 273 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
623148005	8a6f87443b9165fbf6f8e1829192cf5b5bcdd667	Beier	Maegan	F	00002729	600 / 274 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
558434481	6611033a5240ba0128610ef49cceda0914d162fb	Kilback	Adolf	J	00000656	600 / 275 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
644874358	dcf404992d600b07cb7cf138b488d770637c9406	Bergstrom	Eunice	V	00009276	600 / 276 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
857763257	311e4c121fb6999040d367234113cca05faa8f53	Ortiz	Mireya	NULL	00005400	600 / 277 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
405377776	70e47f197e02a285861fc0619d5a7d108a13a6d4	Gerhold	Weston	Y	00003042	600 / 278 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
554177519	22e1f83f29da50c9a1c935b32e7a790f12075639	Flatley	Raina	T	00007408	600 / 279 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
047828994	84172e7fa27b7e96880cab21ff4f7d766dc83e68	Kihn	Abagail	E	00006398	600 / 280 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
926516139	0e2650314c051ff882325decc64189ab49c49dc8	Aufderhar	Aliyah	T	00002240	600 / 281 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
455301432	11661b695866b04b4d45e2dc97b5fc1775736fcb	Borer	Damon	V	00002769	600 / 282 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
550372669	55a1e9675fc8bb74fd4fccd740c150f2187308e5	Senger	Arjun	Z	00002286	600 / 283 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
961943422	bc7e4161f6a1de11285bdf9f862bc8026e1a88aa	Thompson	Amy	T	00004806	600 / 284 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
783423585	b35e2700ba5fa13bfd880d3eacb50636676799f7	Jast	Rachel	N	00005519	600 / 285 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
494891658	37f105b1b5ca16435826293abb7ca849a62dd576	Ortiz	Kelsi	X	00001459	600 / 286 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
040208217	5000b20f7bce590ea886c0e2f7542578b8307048	Jacobs	Enid	I	00001452	600 / 287 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
675311587	bbc59f44b3c2a7b04ffb30c0ef7734d43a32e3a3	Nader	Gardner	NULL	00001939	600 / 288 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
430291756	22b14c4828c2e6e29a34f615d1b7a673d27d4972	Moen	Jordy	E	00008689	600 / 289 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
207733030	f9262bcef568936c1ec802cf91bf4fc5555e8580	Prohaska	Paxton	L	00002691	600 / 290 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
800225766	cdf4838932e73b427cc6817cd87db7afba6d3287	Bruen	Thad	I	00006383	600 / 291 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
017643805	4769f5ae7ea4e4ad0decc74c72ec7c9a5f0cd59b	Gibson	Clementine	NULL	00004376	600 / 292 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
111519170	97c031d14cb36f6ebbced060e5b133ba025aa575	Windler	Kayli	Q	00007784	600 / 293 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
817090916	72974c4da86bf9d996e8239db2cecc1e1bf766bb	McLaughlin	Aditya	A	00005893	600 / 294 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
417665534	afedde6d39b78f0ed9c5995b0217978e146f197e	Becker	Lilian	K	00009131	600 / 295 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
756893211	2a0460dd25086a8d09a95077108aefc45d354291	Hammes	Irwin	X	00002813	600 / 296 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
280092432	407d826d54106d0d6829054b3f6e2486a413a265	Cummings	Frances	D	00000204	600 / 297 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
634392990	b10ba6579ac3dde9c8beba2c0da5af0865654008	Schultz	Brenda	O	00002112	600 / 298 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
289007844	bd2e81eea98b5a00a948927d42aabd250af71227	Smith	Tressie	F	00003365	600 / 299 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
891355553	c04bab8ad06ee116b35aa1ce1e0560ee507a21dd	Spencer	Casandra	Q	00002883	600 / 300 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
095049574	5f5507c51a40db64f56b92071c7812053cc7b2f0	McDermott	Kiarra	N	00004498	600 / 301 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
025891178	9e365f23c77bfbe1eba1ef1f6501ece218261541	Larkin	Dagmar	B	00005767	600 / 302 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
604301292	c90fd7ceb050c023c592fc4e6dfa717507c82a39	Kiehn	Harley	O	00003582	600 / 303 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
210345169	2859aaee4d18c59c55e1586b51d74327898f17ba	Reinger	Willie	M	00008937	600 / 304 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
955256900	f7e83e738a4ea33426ae44f23a87248a7ec38505	Jaskolski	Birdie	B	00007735	600 / 305 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
266667144	627899f284f57659249656312844178c2afc92bb	Turner	Stefanie	L	00008798	600 / 306 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
033540392	1ac727831ce4d33d65657ef2f14bcee696975b22	Beier	Bobbie	M	00006411	600 / 307 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
470947519	036329f9103579fb93dff6bdc144ab01e32a0656	Schmidt	Lea	Z	00005704	600 / 308 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
320648706	b8a5359563818b44289897acbd83103a87b25445	Langworth	Edwina	W	00006392	600 / 309 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
678590230	64848c9981532b63f59dd67c9674d19d5b60ef98	Legros	Blanche	F	00008253	600 / 310 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
789420444	6b9a91d7474e8e7f49e6ac6c7475d175807e7a17	Brakus	Jarrett	L	00003273	600 / 311 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
233521409	c97d7064962d19a0c6eb1d171ce42e5ccc3d96fb	Ankunding	Dorthy	G	00002483	600 / 312 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
118935142	e1cf8c80271e88a1b497da46b288f8028540b94b	Herman	Clarabelle	L	00005237	600 / 313 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
425764931	58f8c0d8a71e4d3079c44e08f52a5c16129ba736	Russel	Violette	V	NULL	600 / 314 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
698324870	ed9d6735672c5101b7c5af436bdc2382309d8976	Adams	Verona	E	00000085	600 / 315 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
894024003	afa0ca068820010fff9033e79c64e9a7f9b01621	Bode	Nathan	D	00001158	600 / 316 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
576741834	255f185e2d255c0b3d2b7110629ec33ae0faf59a	Abernathy	Craig	P	00008503	600 / 317 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
119893850	6a00b0971e7ec865b8f436ba370c2ca621b69848	Kris	Tristin	O	00000241	600 / 318 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
281445588	910093513be5a9737291ae3a99c9da87de9c8c6b	Rice	Sally	K	00005108	600 / 319 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
792336393	86584921921bfe1140e4dce0619e26c0c81b3753	Breitenberg	Evelyn	E	00007448	600 / 320 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
268056324	b2fe0a4807bc7068743093a8d8ed4e6440e838db	Dietrich	Wendy	G	00007845	600 / 321 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
163597891	dabfb895271016a66ef40bc0affa5bd98402e68a	Bashirian	Cassie	J	NULL	600 / 322 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
350646026	baa1494f42c30ac9ef83efe30507556d5e366a37	Douglas	Ivah	K	00002799	600 / 323 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
100332824	7e0a2686a600f2033ceeb51475d7c9fb3ade8670	Murphy	Nicklaus	Y	00007820	600 / 324 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
148172619	9ee8e67e34b07e309a4ed5d87b811cd7fa86def1	Feeney	Albina	NULL	00008410	600 / 325 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
706682869	ff1ef4e2ed06793b9ba684dc8691f4f20e5d78bd	Dietrich	Marlin	J	NULL	600 / 326 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
